,,,,,,,,,Application Detail Report,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,Advisor :  Demo Advisor,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Belmont Farm, Belmont Farm, 1031 Wards Road, RD 1 , Christchurch",,,,,,,,,,,
,,,,,,,,,,,
"A, Pak Choi, 21.55 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,14/02/18,371,90% SULPHUR,S: 45kg,12.00 ,50.0 kgs/ha,50.0 kgs/ha,600.0 kg,,15/02/18
,,14/02/18,371,DAP,"N: 36kg, P: 40.2kg, S: 2kg",12.00 ,200.0 kgs/ha,200.0 kgs/ha,"2,400.0 kg",,15/02/18
,,,,,,,,,,,
,,,Total nutrients:,"N: 36kg, P: 40.2kg, S: 47kg",,,,,,,
,,,Available nutrients:,"N: 36kg, P: 40.2kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"H, Pastures - Grass, 7.31 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,04/09/14,2,DAP,"N: 36kg, P: 40.2kg, S: 2kg",7.31 ,200.0 kgs/ha,200.0 kgs/ha,"1,462.0 kg",,12/09/14
,,01/07/15,18,SUSTIAN AMMO 30N,"N: 27.9kg, S: 12.74kg",7.31 ,93.0 kgs/ha,93.0 kgs/ha,679.8 kg,,01/07/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 63.9kg, P: 40.2kg, S: 14.74kg",,,,,,,
,,,Available nutrients:,"N: 63.9kg, P: 40.2kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"H, Barley, Sanette, 7.04 ha (15/08/15  To 28/02/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,31/08/15,90,CROPZEAL 20N,"N: 38.4kg, P: 20.2kg, S: 24kg",7.04 ,200.0 kgs/ha,200.0 kgs/ha,"1,408.0 kg",,04/09/15
,,31/08/15,90,NRICH UREA,N: 36.8kg,7.04 ,80.0 kgs/ha,80.0 kgs/ha,563.2 kg,,04/09/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 75.2kg, P: 20.2kg, S: 24kg",,,,,,,
,,,Available nutrients:,"N: 75.2kg, P: 20.2kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"H, Pastures - Grass, abber green, 7.31 ha (01/01/16  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,17/03/16,171,SUSTIAN,N: 36.8kg,7.31 ,80.0 kgs/ha,80.0 kgs/ha,584.8 kg,,19/03/16
,,05/07/16,188,DOLOMITE,"Mg: 305.2kg, Ca: 604.8kg",7.31 ,2800.0 kgs/ha,2800.0 kgs/ha,"20,468.0 kg",,16/08/16
,,25/07/16,195,SUSTIAN AMMO 36N,"N: 35.4kg, S: 9kg",7.31 ,100.0 kgs/ha,100.0 kgs/ha,731.0 kg,,26/07/16
,,02/08/16,208,90% SULPHUR,S: 108kg,7.31 ,120.0 kgs/ha,120.0 kgs/ha,877.2 kg,,10/08/16
,,02/08/16,208,BORON 15%,B: 3kg,7.31 ,20.0 kgs/ha,20.0 kgs/ha,146.2 kg,,10/08/16
,,02/08/16,208,ZINIC SULFATE 36%,Zn: 14.04kg,7.31 ,39.0 kgs/ha,39.0 kgs/ha,285.1 kg,,10/08/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 72.2kg, Mg: 305.2kg, B: 3kg, S: 117kg, Zn: 14.04kg, Ca: 604.8kg",,,,,,,
,,,Available nutrients:,N: 72.2kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"H, Pastures, abbergreen , 7.31 ha (01/01/17  To 31/12/17)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,02/08/17,292,SUSTIAN AMMO 30N,"N: 30kg, S: 13.7kg",7.31 ,100.0 kgs/ha,100.0 kgs/ha,731.0 kg,,02/08/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 30kg, S: 13.7kg",,,,,,,
,,,Available nutrients:,N: 30kg,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"HH, Pastures - Grass, 11.40 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,22/09/14,11,PASTUREZEAL G2 IMPACT,"N: 48.4kg, P: 24.8kg, Mg: 8kg, S: 28.8kg, Ca: 63.6kg",11.40 ,400.0 kgs/ha,400.0 kgs/ha,"4,560.0 kg",,20/09/14
,,09/04/15,31,DAP,"N: 21.6kg, P: 24.12kg, S: 1.2kg",11.40 ,120.0 kgs/ha,120.0 kgs/ha,"1,368.0 kg",,31/10/14
,,09/04/15,31,MURIATE OF POTASH,K: 20kg,11.40 ,40.0 kgs/ha,40.0 kgs/ha,456.0 kg,,31/10/14
,,09/04/15,44,SUSTIAN,N: 34.5kg,11.40 ,75.0 kgs/ha,75.0 kgs/ha,855.0 kg,,22/12/14
,,,,,,,,,,,
,,,Total nutrients:,"N: 104.5kg, P: 48.92kg, K: 20kg, Mg: 8kg, S: 30kg, Ca: 63.6kg",,,,,,,
,,,Available nutrients:,"N: 104.5kg, P: 48.92kg, K: 20kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"HH, Pastures - Grass, 11.40 ha (01/01/15  To 24/07/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,29/07/15,70,SUSTIAN AMMO 30N,"N: 36kg, S: 16.44kg",11.40 ,120.0 kgs/ha,120.0 kgs/ha,"1,368.0 kg",,10/08/15
,,31/08/15,92,COBALT GRANULAR 10%,,11.40 ,0.3 kgs/ha,0.3 kgs/ha,3.42 kg,,02/09/15
,,31/08/15,92,SELENIUM,,11.40 ,1.0 kgs/ha,1.0 kgs/ha,11.4 kg,,02/09/15
,,31/08/15,92,SUPERTEN,"P: 36kg, S: 42kg, Ca: 88kg",11.40 ,400.0 kgs/ha,400.0 kgs/ha,"4,560.0 kg",,02/09/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 36kg, P: 36kg, S: 58.44kg, Ca: 88kg",,,,,,,
,,,Available nutrients:,"N: 36kg, P: 36kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"J, Fodder Beet, cultervated, 18.71 ha (15/10/14  To 31/07/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,27/11/14,25,LIME,Ca: 400kg,18.71 ,2000.0 kgs/ha,2000.0 kgs/ha,"37,420.0 kg",,20/11/14
,,09/04/15,34,AG SALT COURSE,Na: 80kg,18.71 ,200.0 kgs/ha,200.0 kgs/ha,"3,742.0 kg",,20/10/14
,,09/04/15,34,BORON 15%,B: 3kg,18.71 ,20.0 kgs/ha,20.0 kgs/ha,374.2 kg,,20/10/14
,,09/04/15,34,DAP,"N: 36kg, P: 40.2kg, S: 2kg",18.71 ,200.0 kgs/ha,200.0 kgs/ha,"3,742.0 kg",,20/10/14
,,09/04/15,34,MURIATE OF POTASH,K: 60kg,18.71 ,120.0 kgs/ha,120.0 kgs/ha,"2,245.2 kg",,20/10/14
,,09/04/15,46,MURIATE OF POTASH,K: 75kg,18.71 ,150.0 kgs/ha,150.0 kgs/ha,"2,806.5 kg",,08/01/15
,,09/04/15,46,SUSTIAN,N: 69kg,18.71 ,150.0 kgs/ha,150.0 kgs/ha,"2,806.5 kg",,08/01/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 105kg, P: 40.2kg, K: 135kg, Na: 80kg, B: 3kg, S: 2kg, Ca: 400kg",,,,,,,
,,,Available nutrients:,"N: 105kg, P: 40.2kg, K: 135kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"J, Kale, op, 9.72 ha (01/01/15  To 10/11/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,10/09/15,107,CROPZEAL BORON BOOST,"N: 19.8kg, P: 23.4kg, B: 0.84kg",9.72 ,120.0 kgs/ha,120.0 kgs/ha,"1,166.4 kg",,14/09/15
,,10/09/15,104,MAG 2000,Mg: 270.88kg,9.72 ,985.0 kgs/ha,985.0 kgs/ha,"9,574.2 kg",,14/09/15
,,10/09/15,107,MURATE OF POTASH,K: 230kg,9.72 ,460.0 kgs/ha,460.0 kgs/ha,"4,471.2 kg",,14/09/15
,,10/09/15,107,NRICH UREA,N: 23kg,9.72 ,50.0 kgs/ha,50.0 kgs/ha,486.0 kg,,14/09/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 42.8kg, P: 23.4kg, K: 230kg, Mg: 270.88kg, B: 0.84kg",,,,,,,
,,,Available nutrients:,"N: 42.8kg, P: 23.4kg, K: 230kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"J, Peas, ashton, 8.99 ha (01/01/15  To 28/02/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,10/09/15,103,MAG 2000,Mg: 270.88kg,8.99 ,985.0 kgs/ha,985.0 kgs/ha,"8,855.1 kg",,19/10/15
,,10/09/15,109,MURATE OF POTASH,K: 230kg,8.99 ,460.0 kgs/ha,460.0 kgs/ha,"4,135.4 kg",,19/10/15
,,10/09/15,109,SULPHURGAIN 30S,"P: 8.4kg, S: 35.4kg, Ca: 21kg",8.99 ,120.0 kgs/ha,120.0 kgs/ha,"1,078.8 kg",,19/10/15
,,,,,,,,,,,
,,,Total nutrients:,"P: 8.4kg, K: 230kg, Mg: 270.88kg, S: 35.4kg, Ca: 21kg",,,,,,,
,,,Available nutrients:,"P: 8.4kg, K: 230kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"JJ, Fodder Beet, cultervated, 9.83 ha (15/10/14  To 31/07/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,27/11/14,24,LIME,Ca: 400kg,9.83 ,2000.0 kgs/ha,2000.0 kgs/ha,"19,660.0 kg",,15/11/14
,,09/04/15,35,AG SALT COURSE,Na: 40kg,9.83 ,100.0 kgs/ha,100.0 kgs/ha,983.0 kg,,15/10/14
,,09/04/15,35,BORON 15%,B: 3kg,9.83 ,20.0 kgs/ha,20.0 kgs/ha,196.6 kg,,15/10/14
,,09/04/15,35,DAP,"N: 45kg, P: 50.25kg, S: 2.5kg",9.83 ,250.0 kgs/ha,250.0 kgs/ha,"2,457.5 kg",,15/10/14
,,09/04/15,35,MURIATE OF POTASH,K: 60kg,9.83 ,120.0 kgs/ha,120.0 kgs/ha,"1,179.6 kg",,15/10/14
,,09/04/15,46,MURIATE OF POTASH,K: 75kg,9.83 ,150.0 kgs/ha,150.0 kgs/ha,"1,474.5 kg",,08/01/15
,,09/04/15,46,SUSTIAN,N: 69kg,9.83 ,150.0 kgs/ha,150.0 kgs/ha,"1,474.5 kg",,08/01/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 114kg, P: 50.25kg, K: 135kg, Na: 40kg, B: 3kg, S: 2.5kg, Ca: 400kg",,,,,,,
,,,Available nutrients:,"N: 114kg, P: 50.25kg, K: 135kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"JJ, Kale, Hybrid, 9.83 ha (01/01/15  To 31/03/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,12/08/15,82,DOLOMITE,"Mg: 152.6kg, Ca: 302.4kg",9.83 ,1400.0 kgs/ha,1400.0 kgs/ha,"13,762.0 kg",,13/08/15
,,12/08/15,83,MAG 2000,Mg: 123.75kg,9.83 ,450.0 kgs/ha,450.0 kgs/ha,"4,423.5 kg",,18/08/15
,,01/09/15,94,CROPZEAL BORON BOOST,"N: 19.8kg, P: 23.4kg, B: 0.84kg",9.83 ,120.0 kgs/ha,120.0 kgs/ha,"1,179.6 kg",,10/09/15
,,01/09/15,94,KIESERITE,"Mg: 32kg, S: 32kg",9.83 ,200.0 kgs/ha,200.0 kgs/ha,"1,966.0 kg",,10/09/15
,,01/09/15,94,MURATE OF POTASH,K: 50kg,9.83 ,100.0 kgs/ha,100.0 kgs/ha,983.0 kg,,10/09/15
,,01/09/15,94,NRICH SOA,"N: 22.8kg, P: 1.2kg, S: 26.4kg",9.83 ,120.0 kgs/ha,120.0 kgs/ha,"1,179.6 kg",,10/09/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 42.6kg, P: 24.6kg, K: 50kg, Mg: 308.35kg, B: 0.84kg, S: 58.4kg, Ca: 302.4kg",,,,,,,
,,,Available nutrients:,"N: 42.6kg, P: 24.6kg, K: 50kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"JJ, Plantains, tonic, 9.83 ha (02/04/16  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,25/07/16,195,SUSTIAN AMMO 36N,"N: 35.4kg, S: 9kg",9.83 ,100.0 kgs/ha,100.0 kgs/ha,983.0 kg,,26/07/16
,,02/08/16,203,90% SULPHUR,S: 72kg,9.83 ,80.0 kgs/ha,80.0 kgs/ha,786.4 kg,,11/08/16
,,02/08/16,203,DAP,"N: 36kg, P: 40.2kg, S: 2kg",9.83 ,200.0 kgs/ha,200.0 kgs/ha,"1,966.0 kg",,11/08/16
,,02/08/16,203,MURATE OF POTASH,K: 130kg,9.83 ,260.0 kgs/ha,260.0 kgs/ha,"2,555.8 kg",,11/08/16
,,27/10/16,249,SUSTIAN,N: 36.8kg,9.83 ,80.0 kgs/ha,80.0 kgs/ha,786.4 kg,,27/10/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 108.2kg, P: 40.2kg, K: 130kg, S: 83kg",,,,,,,
,,,Available nutrients:,"N: 108.2kg, P: 40.2kg, K: 130kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"JJ, Plantains, tonic , 9.83 ha (01/01/17  To 01/12/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,06/03/17,277,SUSTIAN,N: 36.8kg,9.83 ,80.0 kgs/ha,80.0 kgs/ha,786.4 kg,,07/03/17
,,05/09/17,301,BORON 15%,B: 3kg,9.83 ,20.0 kgs/ha,20.0 kgs/ha,196.6 kg,,19/09/17
,,05/09/17,301,DAP,"N: 50.4kg, P: 56.28kg, S: 2.8kg",9.83 ,280.0 kgs/ha,280.0 kgs/ha,"2,752.4 kg",,19/09/17
,,05/09/17,301,DURASUL,S03: 95kg,9.83 ,100.0 kgs/ha,100.0 kgs/ha,983.0 kg,,19/09/17
,,05/09/17,301,ZINIC SULFATE 36%,Zn: 14.04kg,9.83 ,39.0 kgs/ha,39.0 kgs/ha,383.4 kg,,19/09/17
,,,,,,,,,,,
,,,Total nutrients:,"N: 87.2kg, P: 56.28kg, SO3: 95kg, B: 3kg, S: 2.8kg, Zn: 14.04kg",,,,,,,
,,,Available nutrients:,"N: 87.2kg, P: 56.28kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"K, Pastures - Grass, bealey, 22.41 ha (01/01/14  To 28/02/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,04/09/14,2,DAP,"N: 36kg, P: 40.2kg, S: 2kg",22.41 ,200.0 kgs/ha,200.0 kgs/ha,"4,482.0 kg",,10/09/14
,,09/04/15,31,DAP,"N: 21.6kg, P: 24.12kg, S: 1.2kg",22.41 ,120.0 kgs/ha,120.0 kgs/ha,"2,689.2 kg",,09/04/15
,,09/04/15,31,MURIATE OF POTASH,K: 20kg,22.41 ,40.0 kgs/ha,40.0 kgs/ha,896.4 kg,,09/04/15
,,01/07/15,18,SUSTIAN AMMO 30N,"N: 27.9kg, S: 12.74kg",22.41 ,93.0 kgs/ha,93.0 kgs/ha,"2,084.1 kg",,01/07/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 85.5kg, P: 64.32kg, K: 20kg, S: 15.94kg",,,,,,,
,,,Available nutrients:,"N: 85.5kg, P: 64.32kg, K: 20kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"K, Pastures - Grass, 22.41 ha (01/01/15  To 31/12/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,14/04/15,53,SUSTIAN,N: 34.5kg,22.41 ,75.0 kgs/ha,75.0 kgs/ha,"1,680.7 kg",,15/04/15
,,24/04/15,59,SUSTIAN,N: 46kg,22.41 ,100.0 kgs/ha,100.0 kgs/ha,"2,241.0 kg",,12/03/15
,,29/07/15,70,SUSTIAN AMMO 30N,"N: 36kg, S: 16.44kg",22.41 ,120.0 kgs/ha,120.0 kgs/ha,"2,689.2 kg",,30/07/15
,,04/09/15,99,COBALT GRANULAR 10%,,22.41 ,0.3 kgs/ha,0.3 kgs/ha,6.72 kg,,08/09/15
,,04/09/15,99,SELENIUM,,22.41 ,1.0 kgs/ha,1.0 kgs/ha,22.4 kg,,08/09/15
,,04/09/15,99,SUPERTEN,"P: 36kg, S: 42kg, Ca: 88kg",22.41 ,400.0 kgs/ha,400.0 kgs/ha,"8,964.0 kg",,08/09/15
,,04/09/15,101,SUSTIAN,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,08/09/15
,,01/10/15,133,SUSTIAN,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,10/10/15
,,09/11/15,142,SUSTIAN,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,11/11/15
,,25/01/16,156,SUSTIAN,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,26/05/16
,,25/07/16,195,SUSTIAN AMMO 36N,"N: 35.4kg, S: 9kg",22.41 ,100.0 kgs/ha,100.0 kgs/ha,"2,241.0 kg",,26/07/16
,,02/08/16,206,90% SULPHUR,S: 81kg,22.41 ,90.0 kgs/ha,90.0 kgs/ha,"2,016.9 kg",,15/08/16
,,02/08/16,206,DAP,"N: 27kg, P: 30.15kg, S: 1.5kg",22.41 ,150.0 kgs/ha,150.0 kgs/ha,"3,361.5 kg",,15/08/16
,,02/08/16,204,DOLOMITE,"Mg: 327kg, Ca: 648kg",22.41 ,3000.0 kgs/ha,3000.0 kgs/ha,"67,230.0 kg",,16/08/16
,,02/08/16,205,LIME,Ca: 225kg,22.41 ,900.0 kgs/ha,900.0 kgs/ha,"20,169.0 kg",,16/08/16
,,02/08/16,206,MURATE OF POTASH,K: 100kg,22.41 ,200.0 kgs/ha,200.0 kgs/ha,"4,482.0 kg",,15/08/16
,,15/11/16,256,SUSTIAN,N: 46kg,22.41 ,100.0 kgs/ha,100.0 kgs/ha,"2,241.0 kg",,18/11/16
,,,,,,,,,,,
,,,Total nutrients:,"N: 372.1kg, P: 66.15kg, K: 100kg, Mg: 327kg, S: 149.94kg, Ca: 961kg",,,,,,,
,,,Available nutrients:,"N: 372.1kg, P: 66.15kg, K: 100kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"K, Pastures, bealy , 22.41 ha (01/01/17  To 01/02/18)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,06/03/17,277,SUSTIAN,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,07/03/17
,,06/04/17,285,SUSTIAN,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,10/04/17
,,02/08/17,292,SUSTIAN AMMO 30N,"N: 30kg, S: 13.7kg",22.41 ,100.0 kgs/ha,100.0 kgs/ha,"2,241.0 kg",,02/08/17
,,05/09/17,302,BORON 15%,B: 3kg,22.41 ,20.0 kgs/ha,20.0 kgs/ha,448.2 kg,,19/09/17
,,05/09/17,302,DAP,"N: 50.4kg, P: 56.28kg, S: 2.8kg",22.41 ,280.0 kgs/ha,280.0 kgs/ha,"6,274.8 kg",,19/09/17
,,05/09/17,302,DURASUL,S03: 95kg,22.41 ,100.0 kgs/ha,100.0 kgs/ha,"2,241.0 kg",,19/09/17
,,05/09/17,302,ZINIC SULFATE 36%,Zn: 11.52kg,22.41 ,32.0 kgs/ha,32.0 kgs/ha,717.1 kg,,19/09/17
,,20/10/17,338,NRICH UREA,N: 46kg,22.41 ,100.0 kgs/ha,100.0 kgs/ha,"2,241.0 kg",,21/10/17
,,11/01/18,361,NRICH UREA,N: 36.8kg,22.41 ,80.0 kgs/ha,80.0 kgs/ha,"1,792.8 kg",,12/01/18
,,,,,,,,,,,
,,,Total nutrients:,"N: 236.8kg, P: 56.28kg, SO3: 95kg, B: 3kg, S: 16.5kg, Zn: 11.52kg",,,,,,,
,,,Available nutrients:,"N: 236.8kg, P: 56.28kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"K, Carrots, 22.41 ha (01/02/18  To 31/03/19)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,07/02/18,368,90% SULPHUR,S: 90kg,22.41 ,100.0 kgs/ha,,"2,241.0 kg",N/C,
,,07/02/18,368,COBALT 20%,,22.41 ,1.0 kgs/ha,,22.4 kg,N/C,
,,07/02/18,368,COPPER SULPHATE 25%,Cu: 10kg,22.41 ,40.0 kgs/ha,,896.4 kg,N/C,
,,07/02/18,368,DAP,"N: 36kg, P: 40.2kg, S: 2kg",22.41 ,200.0 kgs/ha,,"4,482.0 kg",N/C,
,,07/02/18,368,MANGANESE SULPHATE 28%,Mn: 28kg,22.41 ,100.0 kgs/ha,,"2,241.0 kg",N/C,
,,07/02/18,368,MOLYBDENUM,Mo: 0.08kg,22.41 ,0.2 kgs/ha,,4.48 kg,N/C,
,,07/02/18,368,MURATE OF POTASH,K: 125kg,22.41 ,250.0 kgs/ha,,"5,602.5 kg",N/C,
,,07/02/18,368,ZINIC SULFATE 36%,Zn: 9.72kg,22.41 ,27.0 kgs/ha,,605.1 kg,N/C,
,,,,,,,,,,,
,,,Total nutrients:,"N: 36kg, P: 40.2kg, K: 125kg, S: 92kg, Mn: 28kg, Cu: 10kg, Zn: 9.72kg, Mo: 0.08kg",,,,,,,
,,,Available nutrients:,"N: 36kg, P: 40.2kg, K: 125kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"KK, Fodder Beet, direct drilled, 8.00 ha (15/10/14  To 31/07/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,27/11/14,23,LIME,Ca: 600kg,8.00 ,3000.0 kgs/ha,3000.0 kgs/ha,"24,000.0 kg",,15/11/14
,,09/04/15,33,AG SALT COURSE,Na: 80kg,8.00 ,200.0 kgs/ha,200.0 kgs/ha,"1,600.0 kg",,15/10/14
,,09/04/15,33,BORON 15%,B: 3kg,8.00 ,20.0 kgs/ha,20.0 kgs/ha,160.0 kg,,15/10/14
,,09/04/15,33,DAP,"N: 36kg, P: 40.2kg, S: 2kg",8.00 ,200.0 kgs/ha,200.0 kgs/ha,"1,600.0 kg",,15/10/14
,,09/04/15,33,MURIATE OF POTASH,K: 60kg,8.00 ,120.0 kgs/ha,120.0 kgs/ha,960.0 kg,,15/10/14
,,09/04/15,45,MURIATE OF POTASH,K: 75kg,8.00 ,150.0 kgs/ha,150.0 kgs/ha,"1,200.0 kg",,08/01/15
,,09/04/15,45,SUSTIAN,N: 69kg,8.00 ,150.0 kgs/ha,150.0 kgs/ha,"1,200.0 kg",,08/01/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 105kg, P: 40.2kg, K: 135kg, Na: 80kg, B: 3kg, S: 2kg, Ca: 600kg",,,,,,,
,,,Available nutrients:,"N: 105kg, P: 40.2kg, K: 135kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"KK, Fodder Beet, cultervated, 2.76 ha (15/10/14  To 31/07/15)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
,,,,,,,,,,,
,,09/04/15,33,AG SALT COURSE,Na: 80kg,2.76 ,200.0 kgs/ha,200.0 kgs/ha,552.0 kg,,15/10/14
,,09/04/15,33,BORON 15%,B: 3kg,2.76 ,20.0 kgs/ha,20.0 kgs/ha,55.2 kg,,15/10/14
,,09/04/15,33,DAP,"N: 36kg, P: 40.2kg, S: 2kg",2.76 ,200.0 kgs/ha,200.0 kgs/ha,552.0 kg,,15/10/14
,,09/04/15,36,LIME,Ca: 600kg,2.76 ,3000.0 kgs/ha,3000.0 kgs/ha,"8,280.0 kg",,15/10/14
,,09/04/15,33,MURIATE OF POTASH,K: 60kg,2.76 ,120.0 kgs/ha,120.0 kgs/ha,331.2 kg,,15/10/14
,,09/04/15,45,MURIATE OF POTASH,K: 75kg,2.76 ,150.0 kgs/ha,150.0 kgs/ha,414.0 kg,,08/01/15
,,09/04/15,45,SUSTIAN,N: 69kg,2.76 ,150.0 kgs/ha,150.0 kgs/ha,414.0 kg,,08/01/15
,,,,,,,,,,,
,,,Total nutrients:,"N: 105kg, P: 40.2kg, K: 135kg, Na: 80kg, B: 3kg, S: 2kg, Ca: 600kg",,,,,,,
,,,Available nutrients:,"N: 105kg, P: 40.2kg, K: 135kg",,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"KK, Fodder Beet, Felderr, 10.76 ha (01/09/15  To 20/08/16)",,,,,,,,,,,
,,,,,,,,,,,
Planned,No,Product,Reason / Analysis,,Area (ha),Plan Rate,Actual Rate,Total,Applied,,
,,,,,,,,,,,
